124,28,2,2012-05-27 07:59:28,37,30,unfaltering and inductive and indigenous and furtive
190,36,4,1998-11-22 19:08:35,3,94,evil and palatial and wrongful and slanderous
7,140,4,1991-10-06 20:30:14,47,95,disingenuous and self-disciplined and generative and motherly
84,107,4,2021-06-06 20:46:11,27,60,humiliated and brunette and sprite and curly
31,130,5,1986-06-23 19:11:30,4,59,well-off and sincere and resealable and pensive
123,170,1,1981-03-25 10:16:07,30,70,less-qualified and boastful and judgmental and languid
156,164,4,1984-07-10 18:52:25,75,13,unconfirmed and tightfisted and indispensable and objectionable
54,53,3,2019-09-28 06:33:28,86,12,unobtrusive and partial and selfish and carnivorous
179,118,4,2016-09-02 19:08:58,58,75,voracious and limp and impertinent and vile
132,27,4,1987-07-07 09:30:50,46,21,domineering and stingy and superlative and crashing
106,35,1,2018-10-19 14:37:30,62,48,obtainable and stuck-up and ridiculous and urbane
23,60,5,1977-01-17 23:15:28,90,93,responsible and unencumbered and well-spoken and literate
79,68,4,2005-11-01 11:58:43,76,57,uncomfortable and unprovoked and boastful and melodic
0,187,3,1980-09-06 04:57:37,20,35,unabashed and rusty and calculated and unostentatious
153,82,1,2014-03-18 05:50:54,5,77,spectral and spinal and wailing and unknown
61,37,3,2003-03-27 15:36:41,96,39,sensual and generic and wise and tearing
109,158,5,1990-07-06 06:44:13,61,35,banging and ingenuous and bedazzled and removable
186,1,3,2015-05-22 22:49:24,80,41,exacerbating and revolting and valid and work
156,173,2,1977-01-01 02:13:56,28,71,programmable and overassertive and pertinent and communicable
30,9,2,1975-10-22 15:38:47,84,22,involuntary and sardonic and geriatric and advisable
174,171,2,2010-03-28 03:11:38,48,17,bountiful and sweltering and sugary and flawless
18,50,1,2021-04-10 14:16:26,76,44,industrial and lovable and fertile and indisputable
96,155,2,1975-09-15 13:19:55,86,21,magnificent and authoritative and precipitous and mournful
168,147,1,1990-02-12 01:25:54,57,28,spicy and lanky and numerable and rainbowcolored
72,132,5,2011-04-06 12:14:49,61,77,ignorant and chivalrous and shady and makeshift
71,41,3,1979-11-18 18:38:08,84,48,vigorous and crass and self-interested and unattainable
183,153,2,1982-12-23 20:07:28,22,69,orange and electric and prehistoric and incalculable
88,158,5,2001-04-18 05:10:52,16,7,defective and antsy and unqualified and northwest
131,166,3,1975-10-28 14:25:51,27,32,crucial and slushy and crossed and past
98,191,3,2017-06-18 17:58:22,16,58,replaceable and biased and unwitting and synonymous
24,28,1,1993-03-22 12:05:51,60,99,squatting and habitable and heated and angelic
54,34,1,1974-12-23 21:59:27,15,80,perverse and theoretical and sparkly and romantic
21,28,1,1976-08-13 03:42:37,11,9,unhelpful and blushing and valuable and mythical
8,153,2,1990-12-24 06:58:24,72,48,late and accountable and uncommon and instant
142,190,5,1975-10-09 08:50:07,75,52,crumply and perfumed and democratic and squirming
164,81,2,2021-10-18 20:57:09,84,45,barbaric and impoverished and ghostly and fresh
181,176,4,2007-11-12 09:44:23,85,14,negative and lush and underfunded and overambitious
114,120,2,2014-08-26 15:01:09,53,60,unenviable and dapper and approachable and nonviolent
91,9,3,2008-12-16 23:19:47,89,61,intolerable and cackling and fulfilled and complaining
180,65,5,1973-04-23 10:02:18,43,28,parenthetic and indistinct and syntactic and deluded
97,32,1,1974-12-20 08:05:56,7,54,baffled and busy and tan and exquisite
79,194,2,1983-02-25 19:26:06,62,4,well-read and uncommitted and flooded and livable
100,46,5,2005-03-27 18:09:02,3,11,well-developed and relaxed and disputatious and speedy
141,129,2,2006-08-23 10:56:33,29,44,spectacular and limitless and sacrificial and elderly
146,141,1,2001-03-21 23:26:49,21,12,unfamiliar and inextricable and maiden and intrusive
135,43,3,1972-08-05 18:59:08,26,25,continuous and insightful and hypnotizable and whistling
36,140,2,1996-05-18 23:57:58,18,68,mutinous and comparative and moronic and inconceivable
64,134,4,2012-10-17 23:03:53,62,32,wry and despised and visual and viable
107,160,2,1989-06-29 11:14:30,27,87,slow and achievable and approaching and attainable
150,39,5,1980-11-19 19:09:39,44,4,future and loyal and thankless and metallic
51,82,2,2000-10-25 08:55:30,15,56,southern and flattering and ritzy and trenchant
62,76,3,1991-10-24 15:38:45,24,90,slanting and latest and overambitious and questionable
144,135,1,2000-05-04 09:58:49,90,66,infrequent and creepy and overemotional and unadvised
175,109,1,2000-12-02 21:26:48,1,57,known and royal and dirty and irreversible
170,6,3,2002-08-26 14:52:01,4,64,homely and diligent and apathetic and admiring
172,95,1,2006-03-27 04:45:08,34,80,unworldly and exchangeable and inhospitable and either
92,127,5,1989-03-10 18:02:36,50,88,shattered and erroneous and worst and vaporous
27,141,4,2015-11-05 14:16:58,78,24,metallic and verbose and pertinent and fearful
17,158,2,2012-12-17 14:27:13,43,13,novel and flaming and diffuse and advanced
30,50,1,2006-04-29 05:57:20,67,66,worldly and welcoming and rustling and inappropriate
11,133,4,2017-07-14 10:47:11,48,61,indestructible and scintillating and illegitimate and luscious
37,191,2,1972-02-27 20:45:55,12,95,implausible and pardonable and chauvinistic and unfettered
30,69,1,1970-10-06 13:16:17,35,76,complicated and illicit and contextual and popping
187,96,3,1982-07-16 15:50:33,66,24,notorious and reprehensible and insubordinate and flavorless
38,134,1,1985-11-19 08:06:47,81,82,jaded and diverse and alterable and elusive
127,51,2,1986-01-21 12:55:10,50,23,negligible and supposed and unperturbed and uncomely
160,100,5,1993-10-05 14:40:47,14,46,aloof and versed and dovish and malignant
55,40,4,1990-02-05 09:20:27,47,44,rasping and perturbed and unpersuasive and sickly
151,9,3,2013-12-27 13:58:29,88,54,antiquated and tanned and novel and mistaken
119,30,4,1987-05-22 12:39:55,5,85,midweek and self-effacing and stern and leathery
75,35,1,1993-06-16 03:50:46,51,28,pervasive and preventative and fictional and vapid
73,103,1,1997-04-06 13:45:21,93,96,unshapely and dramatic and shocked and mountainous
161,162,5,2017-09-15 18:48:23,75,97,sluggish and leased and well-mannered and unsalvageable
175,179,3,2015-05-28 06:42:51,2,45,openhanded and hungry and ear-splitting and idiosyncratic
13,183,3,2009-10-14 20:57:26,26,86,rotting and seismic and tired and quick
34,41,1,1972-08-25 23:29:18,74,9,nimble and illusive and petulant and veracious
183,194,5,1993-09-29 15:40:29,9,17,instructive and crumbling and verdant and doubting
135,95,2,2012-01-18 23:47:17,78,72,imposing and insignificant and hypercritical and simian
21,5,3,1989-03-19 15:08:25,93,82,limitless and emaciated and exhausted and known
147,120,4,2007-06-20 15:52:44,98,33,exterior and effusive and well-versed and symmetrical
17,130,1,2012-07-08 04:38:12,29,15,infamous and elaborate and ill-equipped and dispassionate
87,91,5,1992-04-04 16:45:12,19,49,lower and straightforward and big-headed and disingenuous
185,23,3,1972-06-04 07:50:19,20,24,predicative and mistaken and controllable and saucy
156,117,4,2017-10-09 03:31:11,2,81,invincible and dominant and well-traveled and unguarded
50,194,3,1990-01-26 03:40:41,42,27,uninterrupted and simplified and paradoxical and hushed
184,159,5,2019-11-04 13:06:56,45,39,declining and big and proficient and dense
142,110,1,1981-10-03 17:11:06,55,41,theatrical and intimate and lyrical and unsatisfied
44,169,4,2002-10-27 05:58:26,85,30,unwitting and intensive and driven and mindful
43,170,5,2007-02-26 13:22:30,98,77,subsequent and joyous and fine and alarming
8,188,4,1993-02-19 16:37:44,45,97,militant and shabbiest and gross and explosive
8,187,5,2020-12-19 01:56:20,21,65,lumpy and durable and unmanly and batty
138,177,3,1972-11-10 12:49:09,77,19,hormonal and unbridled and pardonable and ticklish
98,67,3,1984-04-24 23:41:49,91,92,striking and enchanting and inspired and cozy
180,96,5,1976-10-07 18:32:25,51,4,studious and crammed and united and gritty
172,162,5,1975-10-27 06:52:53,81,98,closed and quiet and soulless and luscious
22,44,3,1971-12-07 08:21:21,59,12,complete and doting and blood-red and suspicious
120,29,2,2020-05-18 02:54:26,12,45,drab and disrespectful and corny and seductive
18,121,5,2020-12-22 14:35:28,46,90,maneuverable and sisterly and brazen and hazardous
150,182,4,2016-02-18 20:53:47,85,37,opposite and indescribable and intriguing and alike
74,86,2,2004-10-22 11:51:17,71,13,insignificant and ruthless and flashy and deafening
78,50,4,1976-10-10 09:29:07,85,37,male and unorthodox and frivolous and jarring
92,54,1,1970-01-11 01:14:38,58,14,classifiable and dispensable and self-indulgent and high
33,46,5,1994-08-02 22:05:14,23,24,piteous and cynical and laborious and tasteful
5,9,3,1997-11-21 09:15:32,49,24,favorite and introverted and sheepish and unfettered
7,44,5,2011-02-09 11:41:07,34,11,alarmed and incomparable and fond and boyish
98,26,4,1985-10-05 05:52:02,75,12,surmountable and unsubstantial and realistic and well-qualified
113,167,3,1980-01-11 01:36:07,41,47,top and master and salt and dizzying
107,44,4,2007-11-05 14:33:21,71,41,ornamental and multipurpose and touched and deprived
11,27,5,2012-12-21 11:29:17,57,62,caged and malicious and incoherent and quirky
96,58,2,2013-09-11 21:33:24,97,94,interdependent and scrappy and enlarged and stuck-up
97,132,1,2002-12-19 12:10:44,67,62,ungraceful and unhurried and untamable and infinitesimal
66,94,4,2001-03-03 03:06:06,15,58,null and east and spatial and uninspired
185,142,4,2020-10-21 08:49:57,41,78,ghostly and unavoidable and fragrant and indifferent
38,118,5,2003-08-15 07:41:09,93,35,innate and salt and his and coarse
124,135,2,2002-08-08 01:01:42,95,1,peculiar and bizarre and futile and thrilling
138,7,4,1997-05-12 16:31:18,41,30,evening and artificial and exhilarating and insulted
34,114,3,1998-02-23 10:15:22,14,8,modular and spacious and sneaky and icy
195,177,2,2003-11-19 01:27:17,38,47,swaying and subtle and annoyed and flavored
97,16,1,1998-10-14 05:28:53,7,79,clownish and rhythmic and peremptory and flowering
15,170,2,2014-05-26 11:43:23,13,70,steep and treacherous and disillusioned and injudicious
76,183,5,1971-05-11 18:05:04,9,49,"scintillating and many, and tactical and well-honed"
78,63,2,2017-03-19 02:57:52,24,17,complimentary and ubiquitous and unavailable and dreaded
97,46,2,1987-03-19 06:54:25,70,52,staunch and colossal and right and balmy
194,132,2,2016-06-06 16:05:44,19,79,well-off and fruitful and terrified and uptight
31,51,4,1977-02-18 16:04:23,44,77,less-qualified and royal and victorious and woozy
31,11,4,1985-02-21 12:39:19,72,61,convulsive and seismic and potent and scraggly
87,100,1,1973-08-01 09:55:07,33,90,focused and unwitting and decimated and foregoing
17,112,5,1983-04-18 19:47:28,40,24,subconscious and snug and unbalanced and finite
65,58,3,1987-05-01 19:22:16,9,60,viable and soulful and vengeful and startling
171,181,3,2019-12-23 11:28:13,58,8,hot-shot and unaccountable and expanded and written
69,79,2,1976-11-12 21:59:02,18,27,blunt and old-fashioned and magenta and unmasked
87,34,4,1971-10-25 07:17:32,58,61,certified and unworthy and frozen and irretrievably
192,38,5,1996-02-14 12:05:07,77,15,pumped and therapeutic and soulless and dizzy
47,49,4,1973-10-10 20:55:25,80,94,accessible and reviled and aloof and skinny
178,87,1,2015-12-18 12:37:20,46,33,puny and rutted and expressionistic and vernacular
108,160,4,1993-03-03 04:14:25,56,62,second-hand and indigenous and persistent and crystalline
175,188,1,2008-05-22 05:16:59,33,74,bossy and strongest and wooing and ceaseless
115,53,5,2006-06-17 09:36:56,93,51,phonetic and spendthrift and indirect and distinct
1,13,5,2010-07-05 02:42:45,7,57,toxic and anticipated and treasured and overcautious
57,115,1,1978-01-28 12:51:05,9,97,standing and whole and expandable and seasonal
172,196,5,2003-05-27 02:14:44,45,47,unlivable and self-centered and similar and purported
64,33,5,2016-04-17 01:59:24,64,33,repugnant and dull and atypical and locked
9,90,5,1997-09-12 05:42:07,14,98,relentless and more and slippery and overrated
163,183,2,2021-08-13 19:54:11,86,15,militaristic and quality and defenseless and wolfish
158,162,1,1990-04-21 07:28:26,23,99,salient and big-city and frugal and emboldened
3,96,2,1978-03-25 12:59:17,43,3,critical and absentminded and vain and combative
101,197,5,1975-09-03 05:37:05,17,91,wailing and pungent and indeterminable and correctable
172,195,1,1996-06-26 12:04:25,97,28,tart and prosperous and profound and acknowledged
169,177,2,2005-08-25 23:32:56,2,10,winning and shaggy and trim and euphoric
92,93,1,1976-01-21 10:38:07,46,85,fatal and astounded and hydrothermal and burning
173,144,1,1990-01-08 23:31:20,26,37,forceful and cunning and stable and inappropriate
15,23,2,1976-12-03 23:30:03,9,57,historical and pink and crumbly and mumbled
90,8,4,1975-06-21 08:52:37,64,40,native and compulsory and unsuspected and magical
166,93,1,1981-05-14 15:47:13,14,41,fragile and stuck-up and distressed and studied
113,172,3,1977-07-05 01:15:08,16,73,detestable and squatting and sinuous and financial
129,147,1,2006-04-02 04:30:46,37,75,mellow and outside and ethnic and mumbled
150,194,3,2016-12-24 05:34:26,67,48,stuffed and ridiculous and unequal and squeamish
196,54,1,1979-08-28 02:20:31,15,62,unfamiliar and sleepy and miserable and loving
170,15,1,1982-07-11 02:31:02,37,89,inelegant and illegal and several and unbounded
64,131,4,1992-07-26 04:53:54,10,35,lucrative and definable and symmetrical and protective
57,0,4,2020-10-01 13:09:55,23,12,haggard and choppy and airsick and soggy
72,143,2,2000-11-18 15:32:04,92,61,cloudless and noble and unsafe and thriftless
56,143,2,2018-01-06 13:12:48,15,49,icky and estranged and quick-acting and unspoiled
180,23,5,1999-10-21 19:45:26,100,27,discontented and acidic and axiomatic and colossal
141,32,2,1994-07-11 12:27:30,49,2,targeted and outside and impassioned and ungallant
88,145,3,2011-05-11 05:33:51,44,85,noiseless and feathered and neither and soft
96,106,1,1985-04-25 14:10:32,23,77,hard and adoring and calculated and teeny-tiny
19,108,3,2016-05-15 04:52:26,8,70,proficient and unaffected and woeful and strict
46,105,3,1998-06-21 05:10:06,80,19,self-interested and unthinking and roaring and primary
187,194,1,1990-09-29 08:29:15,31,80,unwritten and unacceptable and insipid and proximal
188,119,4,2015-10-13 08:02:27,62,45,irrefutable and simultaneous and unpleasant and unassisted
185,33,4,1996-02-21 02:31:58,45,61,giggling and dear and blazing and largest
176,191,1,2008-07-13 02:13:40,30,69,intolerable and lumpy and toothy and overpowering
163,7,2,1991-02-10 15:08:57,7,47,prefabricated and scriptural and important and conditional
120,48,2,1989-08-19 21:57:59,81,35,charmed and admirable and contractual and sleepless
110,91,4,1976-09-02 17:41:58,83,16,ossified and withering and soft and educational
14,175,5,1999-06-28 10:14:09,77,47,crumbly and terrible and rosy and inalterable
102,184,4,1995-05-08 12:15:06,2,45,fifth and coldhearted and irresistible and debonair
175,6,2,1998-05-23 13:21:50,65,12,inactive and clandestine and industrial and indecipherable
91,122,1,2009-01-19 14:50:14,40,95,distressed and reviewable and overzealous and jiggling
172,4,5,1992-08-07 01:58:09,9,86,adept and central and biggest and existing
196,31,5,2007-04-16 12:42:24,4,5,bountiful and fully-grown and devious and legislative
2,178,4,1989-01-09 13:52:43,31,42,proverbial and idiosyncratic and unambiguous and disturbed
197,48,4,1973-06-29 21:11:03,44,53,sullen and astonishing and grimacing and stormy
52,91,2,1986-09-12 01:10:59,81,10,ageless and international and wanton and petite
71,132,1,1988-10-13 06:49:36,74,21,dawdling and beautiful and halting and jarring
104,49,1,1981-10-08 20:34:02,13,56,infected and kindly and nonaggressive and powerless
132,139,3,1990-11-20 13:46:16,50,47,irrational and sanguine and hotpink and overenthusiastic
102,60,1,1999-04-29 22:36:59,34,23,mere and disgusted and righteous and mocking
50,102,2,2015-04-10 19:10:09,15,10,dingy and eye-popping and romantic and artful
172,93,3,1986-03-15 16:21:18,85,38,droopy and late and old and lengthy
64,92,3,2000-09-13 09:52:13,11,46,entertained and syntactic and drooping and feudal
32,122,2,2016-12-10 21:49:48,28,72,unapproachable and overqualified and frothy and transformative
81,187,2,2007-04-15 10:05:43,62,37,piquant and unseasonable and well-made and subtitled
39,26,3,1993-12-07 14:36:18,47,94,resolvable and irreverent and hapless and glittering
39,50,1,1979-10-11 16:46:49,54,7,well-spoken and hated and detectable and lighthearted
148,47,3,2005-05-05 21:36:30,54,4,naive and guiltless and untimely and even
54,191,1,1990-12-18 03:23:27,37,63,watertight and unbridled and current and knightly
50,115,2,2014-01-06 21:02:09,3,13,illiterate and frightful and curious and two
167,64,5,1997-09-25 15:48:51,73,74,tumultuous and cliquish and stark and telekinetic
30,119,5,1983-08-29 15:49:16,59,12,little and trusted and pert and lumpy
132,19,2,2016-12-28 04:22:39,13,36,cool and malicious and unimaginable and repairable
178,145,4,2021-10-15 07:18:26,53,100,venomous and aggravated and imminent and superior
169,129,1,2016-04-18 19:41:06,1,27,unfilled and wrathful and disappearing and professed
45,51,3,2016-02-22 02:05:49,66,20,beautiful and purified and kindhearted and baffling
78,7,4,1982-08-23 15:54:22,97,8,spiraled and east and evening and detailed
165,30,4,2020-06-17 19:23:09,76,57,zonked and prestigious and unscheduled and inevitable
29,3,3,1987-06-21 18:36:34,54,24,weak and well-versed and blistering and invisible
117,69,2,2021-09-02 01:11:58,9,72,unknown and overenthusiastic and sorry and dulcet
131,56,5,1982-08-29 12:06:35,49,25,defiant and high-maintenance and exhilarated and wiry
103,71,5,1988-11-16 02:57:03,31,93,well-read and neutral and insulted and self-satisfied
149,149,2,1970-03-20 19:45:53,86,3,coolest and stale and ironic and motivated
172,48,3,1974-08-20 20:10:36,51,66,overrated and morbid and satisfying and inadequate
117,128,5,1987-04-13 08:38:03,39,22,pious and marketable and disagreeable and periodic
48,14,3,1985-10-16 23:41:25,85,29,irrefutable and irrefutable and industrial and telepathic
14,94,4,2017-06-01 22:38:09,32,70,untamed and likely and feathery and corner
99,156,1,2007-03-01 06:24:20,78,16,tainted and deadly and chilling and lifelike
51,91,5,1973-10-02 19:40:04,43,6,tasteful and cancerous and kindly and frayed
34,92,5,2008-01-26 08:51:14,57,13,assignable and unredeemable and insidious and unfailing
91,156,2,1978-07-11 09:51:01,47,21,commemorative and meticulous and hyperbolic and scorching
176,149,1,2008-11-11 23:08:33,57,28,enduring and unaided and oblivious and quaint
184,35,3,2002-04-27 21:50:29,6,85,guilty and biblical and unconditional and scandalous
35,70,4,2006-10-23 09:57:10,20,50,ultraviolet and clingy and fidgety and sixth
147,90,4,2008-09-22 10:40:39,14,49,grizzled and connective and undeviating and regretful
141,181,5,1991-03-16 07:09:20,61,85,semiconscious and bubbly and mystifying and overassertive
9,29,2,2020-09-16 04:50:59,3,40,cheap and narcissistic and trendy and unrecognizable
155,11,3,1982-07-13 19:03:42,99,2,twinkly and biting and boorish and smallest
197,116,3,1989-09-02 05:50:48,4,5,neighborly and distinct and danceable and infrequent
187,87,1,1986-07-09 01:39:31,61,17,highfalutin and insufficient and indecent and adversarial
121,41,1,1984-01-05 18:30:46,57,63,unshapely and sloping and weightless and magnanimous
58,87,3,2018-01-10 15:42:51,23,68,loose and high-pitched and deceivable and squirrelly
181,50,4,2020-01-19 09:16:57,97,38,revisable and gasping and cozy and unfortunate
51,55,1,2010-02-07 10:37:19,58,95,quickest and fantastic and immature and danceable
59,107,5,1981-01-02 04:21:50,28,62,dizzying and unsuccessful and what and tenth
142,22,4,2001-10-03 12:52:23,27,21,arduous and patronizing and preventable and massive
174,187,2,2005-11-05 12:01:45,61,93,cavernous and unhurried and decorative and colossal
161,159,5,2000-09-22 18:37:42,11,38,northeast and ten and middle-class and unknown
33,143,1,2006-05-26 20:16:40,81,58,thermal and future and foxy and intentional
184,199,4,1991-07-22 04:59:22,14,100,inhospitable and unlicensed and stinking and technical
90,192,4,1975-04-27 22:51:25,97,51,probable and rented and impure and uncivil
98,169,1,1973-11-27 03:26:06,98,8,mysterious and homely and fearsome and floral
17,136,4,1982-02-18 09:19:01,26,7,revengeful and welcoming and inarticulate and polite
127,93,5,1995-01-08 03:44:30,74,2,overbearing and bad-tempered and screeching and exquisite
34,42,1,1986-12-04 11:38:59,66,99,unwholesome and adept and plane and wacky
116,31,3,2019-10-27 06:13:05,66,46,bookish and vexing and preventable and quick
59,33,4,1985-09-18 06:14:48,40,57,elite and disloyal and unafraid and inexhaustible
93,198,2,2001-02-12 09:51:33,43,48,indispensable and acid and pious and meaningless
114,51,1,2016-11-20 09:04:53,92,59,containable and carnivorous and giant and unhandsome
20,84,2,1981-02-02 16:37:59,56,59,clueless and untamable and agreeable and gold
8,190,5,2009-01-21 19:23:21,52,67,cosmic and budget and eerie and adult
30,113,1,2014-07-16 08:41:24,96,34,subtle and engaging and slanting and swift
54,37,4,2000-03-03 17:10:29,34,88,ingenuous and indescribable and renegotiable and superhuman
136,110,4,2008-03-23 23:14:21,21,89,adrenalized and south and fanatical and saintly
15,109,1,2017-06-17 19:43:11,32,77,inexpressive and injured and convinced and eternal
170,113,5,1992-12-11 10:06:52,82,69,piquant and overconfident and unsatisfactory and optimistic
107,14,1,1998-05-26 03:16:33,67,29,quacky and exhilarated and engrossing and fervid
88,48,4,1998-08-17 05:50:22,55,71,fetid and sole and unperturbed and wry
44,49,2,2008-02-25 08:26:20,13,43,infrequent and worrying and alternating and revengeful
67,108,1,2012-08-27 01:51:58,34,7,bribable and covert and sleeping and scornful
196,8,1,1974-02-14 22:38:54,85,84,ninth and nimble and contemptuous and direful
192,196,3,2014-11-02 17:11:08,75,5,applicative and great and lively and plucky
57,49,5,2010-05-03 01:22:06,43,87,omnivorous and false and unsurpassed and bite-sized
124,182,4,1983-04-24 11:05:59,15,40,noxious and viral and peripheral and muted
194,120,3,1974-03-25 17:06:35,25,37,habitable and punctual and this and selected
128,115,1,1998-06-07 04:59:49,62,12,imperial and glistening and offbeat and black
18,72,1,2016-06-23 21:19:14,1,21,entranced and swanky and downloadable and lead
49,103,5,1977-04-12 22:39:05,64,25,repressive and east and jumpy and statutory
96,101,1,1971-02-14 23:35:09,68,1,diversified and inarticulate and inhumane and foolhardy
41,130,3,1991-08-19 09:13:31,46,74,detestable and incessant and unquantifiable and unpredictable
107,32,1,2005-09-02 21:23:45,50,56,affected and deluded and wonted and crunching
169,31,1,1975-04-22 22:11:24,79,67,curative and drenched and angelic and teenage
16,192,4,2006-02-05 04:37:21,10,67,unaccustomed and controlling and knowable and stuffed
182,187,5,1987-04-03 05:47:12,62,22,courteous and stormy and maternal and intermediate
177,140,4,1974-06-01 21:28:48,19,60,controversial and flagrant and escalating and practical
51,28,5,2001-04-06 03:06:25,87,98,infallible and confirmed and live and glaring
129,5,5,1990-10-16 23:52:51,95,82,eatable and overassertive and pigheaded and patched
42,8,4,1983-01-27 23:55:21,74,74,logistic and inappropriate and cheap and subliminal
4,137,4,2011-03-16 15:04:34,23,67,portable and any and patronizing and prudent
151,17,3,1972-02-10 19:27:14,10,8,admired and coquettish and feeling and invincible
175,145,3,1993-07-03 06:30:04,22,52,wasteful and brainless and intrinsic and irritated
82,119,5,2006-10-02 06:27:38,97,65,barbaric and rectangular and female and spiral
109,120,2,2018-09-28 06:52:44,56,69,tainted and superhuman and direful and disaffected
1,16,5,1992-01-25 01:10:12,18,71,nippy and digestive and unblushing and unquenchable
169,34,1,1987-10-17 11:08:16,18,29,brainy and exclusive and shocking and nonnegotiable
58,159,5,1973-12-18 08:22:46,17,69,metabolic and fetid and all-purpose and pert
114,10,3,2017-04-21 03:27:43,44,61,unconstrained and thin and incessant and delectable
14,45,4,1989-08-01 21:33:54,2,15,bedazzling and stuttering and stereotypical and heroic
24,192,2,1977-09-17 02:48:07,26,90,strange and rotund and nutritious and unremarkable
130,91,2,1970-05-22 05:32:16,37,66,smaller and solemn and inscrutable and critical
91,158,3,1985-05-02 13:08:38,87,72,horrendous and handsome and stormy and productive
149,47,5,2020-01-18 06:02:04,73,7,imaginable and obnoxious and approximate and fuming
132,189,4,1991-03-25 16:59:50,14,21,classified and impressive and algebraic and feeling
112,155,1,2002-09-29 01:51:38,69,13,numerous and energetic and disgusting and aromatic
70,186,5,2016-03-07 21:50:36,97,90,prestigious and unauthorized and uncluttered and furtive
140,70,3,2011-04-18 19:04:48,41,24,frugal and rainy and marketable and spellbinding
41,181,5,1974-05-05 16:44:52,49,94,monstrous and distinct and opened and purposeless
125,59,3,2008-07-17 02:25:46,88,9,determined and hideous and potable and undemocratic
79,14,3,1979-03-10 03:04:02,92,66,short-term and abandoned and indecisive and suffering
59,34,2,1998-09-23 05:08:26,59,62,twisted and groomed and cruel and unashamed
143,181,2,1992-01-05 14:17:24,43,60,unthinking and aristocratic and jaded and laudable
191,150,1,2006-09-27 08:19:26,88,38,consenting and shallow and rational and warring
60,58,5,2003-09-06 08:57:42,39,20,workable and usable and vegetative and inaccurate
175,56,3,2012-10-21 05:16:25,79,79,inferior and belching and spry and allusive
42,179,5,1974-04-16 04:56:18,93,60,ineloquent and congressional and shrieking and biographical
3,6,1,1972-12-09 11:34:42,58,43,burning and muffled and impassable and worldly
86,88,1,1987-12-17 14:07:34,37,53,mutual and dowdy and unprincipled and exasperating
177,52,3,2012-06-18 01:58:23,32,72,unaffected and insignificant and incontrovertible and indiscriminate
166,75,1,1994-02-25 14:55:15,75,80,initial and suspicious and bright and hefty
26,108,2,1985-10-21 02:36:56,46,86,busiest and subliminal and desirable and sweet
84,22,3,2001-05-14 09:09:04,90,87,terrestrial and informed and musical and climatic
105,140,3,1994-02-28 15:08:40,39,11,meek and blinding and unexpressive and fragrant
66,7,2,1983-12-18 03:23:21,67,16,overambitious and vacant and unmemorable and bright-eyed
175,4,2,1971-10-05 03:32:19,26,15,glum and paternal and former and uttermost
28,77,4,1986-02-26 13:03:01,15,1,masked and odd-looking and motivated and glaring
26,104,4,1993-03-03 12:54:12,52,78,weekly and well-groomed and immaculate and vacillating
144,128,5,1976-12-12 21:36:18,37,55,acidic and live and distracted and ruthless
168,170,2,1987-05-03 04:55:19,61,37,officious and urgent and measurable and dingy
6,111,2,1984-12-20 15:29:53,98,57,preoccupied and ignorant and ill-equipped and hardworking
192,186,2,1996-05-26 20:54:03,26,61,tactful and proverbial and unsupported and conceited
26,138,5,1980-12-06 08:19:27,58,94,recent and worn and awesome and puckish
130,0,1,1997-05-24 04:41:43,71,4,strong and unstable and magical and forward
47,71,3,1975-05-11 06:58:34,46,34,bilingual and wide-eyed and native and unrepentant
81,87,2,2005-12-17 06:12:38,8,19,babbling and disorderly and sprite and futuristic
99,131,5,2014-08-10 10:47:53,74,32,lasting and big-headed and insatiable and bald
91,134,3,2002-06-29 03:21:30,30,17,disheartened and nutritional and furry and wiggly
107,131,1,1997-05-01 21:43:31,84,71,searing and wholesale and unscholarly and numberless
177,106,2,1987-06-04 13:33:18,88,33,imprecise and subdued and gargantuan and long-term
54,50,2,2019-08-28 01:26:05,66,85,fastest and lost and detached and dismissive
109,16,1,1991-05-08 19:18:50,43,91,expeditious and aggravating and scholastic and teeny
151,73,2,1972-11-01 13:55:29,3,13,fabulous and inadvisable and hospitable and local
134,150,3,1974-10-13 18:09:37,47,72,mind-bending and inner and hurt and middle-class
190,67,4,2005-02-05 17:52:19,19,66,all-around and unpersuasive and puzzling and infuriating
9,1,5,1978-02-04 18:01:22,10,99,ear-piercing and satisfying and telepathic and agreeable
175,163,1,1983-11-02 11:08:20,25,8,uncoordinated and inexpressible and braided and alleged
134,37,3,1994-02-25 19:30:13,79,49,minimum and mincing and acknowledged and telephonic
136,199,1,1980-06-12 12:09:24,80,86,squashy and valuable and remorseless and unprofessional
112,15,3,1996-12-29 12:58:14,50,44,loose and unbending and salty and appreciative
176,111,2,2021-08-26 08:10:09,59,68,pitiful and intrepid and dismal and orthopedic
119,126,4,1989-06-11 13:30:39,8,69,flavorless and disinclined and unsuspecting and incorrigible
79,167,4,1984-04-05 18:17:39,82,21,kind and glittering and curved and lifelike
7,6,4,2020-12-24 10:02:46,84,48,inaudible and dwindling and laughing and inevitable
150,163,4,1988-07-26 14:45:19,99,99,side-splitting and frustrating and malignant and feudal
76,18,5,1976-01-24 06:46:18,54,3,distinctive and punishable and speckled and nonviolent
156,120,4,1977-07-29 02:52:34,45,41,dorsal and valorous and adult and exciting
121,156,3,2007-11-23 05:38:10,77,81,lawful and cackling and cranky and coughing
